ds,yhat,yhat_lower,yhat_upper,y,cutoff
2024-01-05 19:35:00,1117.204170138287,1024.8988644497917,1199.8391502392371,1289.0377799181713,2024-01-05 19:07:00
2024-01-05 19:40:00,1113.5320212044257,1024.5283983974352,1200.0545843484633,1250.8001037266442,2024-01-05 19:07:00
2024-01-05 19:45:00,1109.0312052580125,1017.6541964107887,1200.5705042697339,1231.1645532413454,2024-01-05 19:07:00
2024-01-05 19:50:00,1103.714053236602,1012.9380021438833,1195.5708614946698,1261.4993035734778,2024-01-05 19:07:00
2024-01-05 19:55:00,1097.597502108163,1015.7378717291809,1191.863386274714,1233.0571157561974,2024-01-05 19:07:00
2024-01-05 20:00:00,1090.7029737451903,1000.4577092164228,1186.8456976801256,1100.3346811881656,2024-01-05 19:07:00
2024-01-05 20:05:00,1083.0562229869702,989.397638796914,1166.7154932955084,1053.4133832770683,2024-01-05 19:07:00
2024-01-05 20:10:00,1074.6871558528599,992.5678674912152,1161.580772221942,1040.8669612171973,2024-01-05 19:07:00
2024-01-05 20:15:00,1065.6296194123406,967.4801914512722,1152.9762483578438,1054.6170076466228,2024-01-05 19:07:00
2024-01-05 20:20:00,1055.9211648596233,965.1226009063727,1142.3585096276631,1016.3218427617576,2024-01-05 19:07:00
2024-01-05 20:25:00,1045.602785532505,956.3192366111721,1136.7207173030508,1025.7096490372337,2024-01-05 19:07:00
2024-01-05 20:30:00,1034.718631942558,941.0512390718344,1123.797170742599,1080.0103476986103,2024-01-05 19:07:00
2024-01-05 20:35:00,1023.3157058243697,931.0490103777875,1115.1954299668405,1033.5776430257151,2024-01-05 19:07:00
2024-01-05 20:40:00,1011.4435355895926,923.5665630101058,1095.863253627705,1023.8272254329516,2024-01-05 19:07:00
2024-01-05 20:45:00,999.1538354751932,903.4042538351744,1093.428192835881,1063.4163188131822,2024-01-05 19:07:00
2024-01-05 20:50:00,986.5001511803258,895.117060543066,1077.6350526954911,1079.642603866575,2024-01-05 19:07:00
2024-01-05 20:55:00,973.5374942434227,886.0117248663931,1068.6140671964663,1067.9738327666266,2024-01-05 19:07:00
2024-01-05 21:00:00,960.3219682424799,867.8477993912285,1045.9853630657162,874.9011921451454,2024-01-05 19:07:00
2024-01-05 21:05:00,946.9103893207213,857.5956473168168,1028.6249443890404,831.0801227857635,2024-01-05 19:07:00
2024-01-05 21:10:00,933.3599039714,841.5348486612766,1017.8905940135168,814.4547333314539,2024-01-05 19:07:00
2024-01-05 21:15:00,919.7276068738116,833.2686646003294,998.5984171678331,887.5333412988872,2024-01-05 19:07:00
2024-01-05 21:20:00,906.0701615304858,815.5148721659638,998.9224219979675,841.9330040289466,2024-01-05 19:07:00
2024-01-05 21:25:00,892.443426652289,801.3745951868999,979.6049153687188,843.7291745886238,2024-01-05 19:07:00
2024-01-05 21:30:00,878.9020907247557,789.2297420225065,964.1814877754289,883.2048535462264,2024-01-05 19:07:00
2024-01-05 21:35:00,865.4993178500195,779.2943832920196,952.5779042969748,863.9057502350165,2024-01-05 19:07:00
2024-01-05 21:40:00,852.2864069974177,754.5502597947855,939.0757220395944,861.3971943020401,2024-01-05 19:07:00
2024-01-05 21:45:00,839.3124674317913,748.4157589064654,939.6099748494416,904.1250586225271,2024-01-05 19:07:00
2024-01-05 21:50:00,826.6241125536983,734.7929029253722,912.0156247448042,833.9120442404965,2024-01-05 19:07:00
2024-01-05 21:55:00,814.2651743132707,738.0922926624679,900.4481095941917,873.196003202031,2024-01-05 19:07:00
2024-01-05 22:00:00,802.2764403749898,712.9769694549323,892.0356888592443,751.4253281224271,2024-01-05 19:07:00
2024-01-05 22:05:00,790.6954156984716,704.2000913964945,877.1619140331998,756.7148069715814,2024-01-05 19:07:00
2024-01-05 22:10:00,779.556110384832,694.7970494664819,865.972542058157,788.2117106603133,2024-01-05 19:07:00
2024-01-05 22:15:00,768.8888550765399,673.5137724430938,863.934785540179,762.6958939072406,2024-01-05 19:07:00
2024-01-05 22:20:00,758.7201454424562,663.8226196993113,838.8776646030044,763.4574019762408,2024-01-05 19:07:00
2024-01-05 22:25:00,749.0725164527189,664.4397482500575,839.2742748664206,776.8126834327451,2024-01-05 19:07:00
2024-01-05 22:30:00,739.9644474553681,656.3848868415446,828.0509851032044,740.8761817614279,2024-01-05 19:07:00
2024-01-05 22:35:00,731.4102986306387,634.593890431891,822.5766537142163,729.0197583165249,2024-01-05 19:07:00
2024-01-05 22:40:00,723.4202790289296,633.7981776092421,810.8620222324855,723.8797701494742,2024-01-05 19:07:00
2024-01-05 22:45:00,716.0004463936666,628.4556437053237,807.2727495129014,700.8410852656,2024-01-05 19:07:00
2024-01-05 22:50:00,709.1527385410222,619.0218782204006,802.29973647589,801.405178248508,2024-01-05 19:07:00
2024-01-05 22:55:00,702.8750360056156,611.4189630200524,797.4397081604309,722.4197908569579,2024-01-05 19:07:00
2024-01-05 23:00:00,697.1612551501973,604.7898018104485,782.3474026065502,744.4686594103557,2024-01-05 19:07:00
2024-01-05 23:05:00,692.0014711098038,600.7121708497434,785.7215321826974,743.0796675027769,2024-01-05 19:07:00
2024-01-05 23:10:00,687.3820692572133,593.5216259823782,771.4743580521609,757.6851674452275,2024-01-05 19:07:00
2024-01-05 23:15:00,683.2859240431164,592.8612481844934,772.9553324259157,770.3934303134824,2024-01-05 19:07:00
2024-01-05 23:20:00,679.6926036407464,593.3177119980113,772.0185857093154,771.5118372089936,2024-01-05 19:07:00
2024-01-05 23:25:00,676.578598692757,593.0073589721565,767.6667493982332,735.4230640357765,2024-01-05 19:07:00
2024-01-05 23:30:00,673.9175733200116,586.6499046071697,758.6256777105259,745.8219571553398,2024-01-05 19:07:00
2024-01-05 23:35:00,671.6806362851983,580.6932092978317,757.3377527356103,757.0644987622074,2024-01-05 19:07:00
2024-01-05 23:40:00,669.8366301615644,581.1090587703691,761.5510756226452,743.7827218454113,2024-01-05 19:07:00
2024-01-05 23:45:00,668.352436140874,583.3263743232792,762.5755446170801,790.1836394004998,2024-01-05 19:07:00
2024-01-05 23:50:00,667.1932920794447,579.7674591612445,763.1375988937746,762.2743737909562,2024-01-05 19:07:00
2024-01-05 23:55:00,666.3231211815277,580.1950482033686,753.1901011472605,768.3719446512455,2024-01-05 19:07:00
2024-01-06 00:00:00,698.6137516160005,610.5419170396088,786.5069992871448,536.5720317166853,2024-01-05 23:55:00
2024-01-06 00:05:00,698.578328529305,619.0398014481161,786.583279493623,549.3368464371331,2024-01-05 23:55:00
2024-01-06 00:10:00,698.7030663025716,609.8570333887355,790.3230948313073,524.5255389675926,2024-01-05 23:55:00
2024-01-06 00:15:00,698.948309991635,609.992668434426,785.8486899074475,487.5792013011038,2024-01-05 23:55:00
2024-01-06 00:20:00,699.2749147014235,613.1617496408035,787.7161399176576,529.992198793816,2024-01-05 23:55:00
2024-01-06 00:25:00,699.6445929723534,606.9926590292541,791.8883903162848,503.7160776552043,2024-01-05 23:55:00
2024-01-06 00:30:00,700.0202530820311,611.2215871429121,783.8466653522673,506.7845829562561,2024-01-05 23:55:00
2024-01-06 00:35:00,700.3663256114294,610.9993958192321,792.4425021687838,534.6591004688773,2024-01-05 23:55:00
2024-01-06 00:40:00,700.6490757299031,610.952119189496,791.1568293495885,550.9570767858409,2024-01-05 23:55:00
2024-01-06 00:45:00,700.8368987547808,610.0058930101968,785.77867201692,520.5317894184016,2024-01-05 23:55:00
2024-01-06 00:50:00,700.9005966841443,609.860630879342,789.91879092574,527.7208253149741,2024-01-05 23:55:00
2024-01-06 00:55:00,700.8136335497708,609.7391554821284,787.1484584220535,562.555373615881,2024-01-05 23:55:00
2024-01-06 01:00:00,700.5523676047009,609.2715848869356,795.4182025027649,526.0188294872142,2024-01-05 23:55:00
2024-01-06 01:05:00,700.0962585441778,607.4025480179675,790.326270993579,585.0420778545099,2024-01-05 23:55:00
2024-01-06 01:10:00,699.4280481520672,606.6502791445463,793.7952474179697,534.1377411407886,2024-01-05 23:55:00
2024-01-06 01:15:00,698.5339129755149,613.9557850845366,790.1342726954229,475.9809310211045,2024-01-05 23:55:00
2024-01-06 01:20:00,697.4035878526229,611.3614838554043,782.9982705959843,538.8335405276133,2024-01-05 23:55:00
2024-01-06 01:25:00,696.0304593471569,606.9592250535065,779.2084165173059,529.5289596220695,2024-01-05 23:55:00
2024-01-06 01:30:00,694.4116283525331,606.8632300654954,789.1500607511341,552.2438188520687,2024-01-05 23:55:00
2024-01-06 01:35:00,692.5479414346031,604.5045945168255,783.9602698025119,536.829533781749,2024-01-05 23:55:00
2024-01-06 01:40:00,690.4439906390569,601.3062569872991,779.4128648780038,516.5386004004057,2024-01-05 23:55:00
2024-01-06 01:45:00,688.1080818089364,595.7558399342892,773.4792267652889,489.3925440927658,2024-01-05 23:55:00
2024-01-06 01:50:00,685.5521716647518,591.8151202593517,770.4633912599329,514.7744185678494,2024-01-05 23:55:00
2024-01-06 01:55:00,682.7917741470222,589.8563345229678,768.9801247244112,498.7369886447675,2024-01-05 23:55:00
2024-01-06 02:00:00,679.8458367834771,584.9830348478561,773.7555736856524,505.4869137548819,2024-01-05 23:55:00
2024-01-06 02:05:00,676.7365880361118,591.6778222312589,762.4778596928601,534.7144601105152,2024-01-05 23:55:00
2024-01-06 02:10:00,673.4893568680175,581.547477738493,764.7187602656854,561.7476126087852,2024-01-05 23:55:00
2024-01-06 02:15:00,670.1323658983193,581.4209589576033,764.2482296025134,529.8667882455745,2024-01-05 23:55:00
2024-01-06 02:20:00,666.6964998338669,580.8295603841083,756.0132210998961,490.1029234491204,2024-01-05 23:55:00
2024-01-06 02:25:00,663.2150509463963,576.133105740886,749.5897523499286,531.1150667055035,2024-01-05 23:55:00
2024-01-06 02:30:00,659.723443623136,574.3119177088827,747.7368131377781,549.9157871661413,2024-01-05 23:55:00
2024-01-06 02:35:00,656.2589401585185,562.7183829659474,745.3140596020066,504.75542739201546,2024-01-05 23:55:00
2024-01-06 02:40:00,652.8603300701736,559.2302323082587,739.5317987481212,516.6495708331771,2024-01-05 23:55:00
2024-01-06 02:45:00,649.5676053832682,563.8803410468213,744.0908940153188,520.3672048682299,2024-01-05 23:55:00
2024-01-06 02:50:00,646.4216244819856,563.3073026587422,734.7538260167313,500.377542172944,2024-01-05 23:55:00
2024-01-06 02:55:00,643.4637670890531,549.7231793641225,732.1483091201559,536.2070108460965,2024-01-05 23:55:00
2024-01-06 03:00:00,640.7355831310015,555.9904154030123,726.9691449782553,516.9762962848055,2024-01-05 23:55:00
2024-01-06 03:05:00,638.2784382623743,553.8816174824403,728.5984775969573,530.4883110976757,2024-01-05 23:55:00
2024-01-06 03:10:00,636.133158785851,546.4962014506963,730.5729033739981,497.8126955549475,2024-01-05 23:55:00
2024-01-06 03:15:00,634.3396788140858,550.0882058196751,725.6928332553103,509.0635424919148,2024-01-05 23:55:00
2024-01-06 03:20:00,632.9366924163128,536.9860506776834,726.2502500425687,538.0595339456943,2024-01-05 23:55:00
2024-01-06 03:25:00,631.9613135161254,540.7479290609692,720.898899897526,510.6791711977058,2024-01-05 23:55:00
2024-01-06 03:30:00,631.4487462187831,540.9715697213911,722.4486218314167,563.1740962808351,2024-01-05 23:55:00
2024-01-06 03:35:00,631.4319681721315,537.787802278221,714.9358925452921,510.00909535963496,2024-01-05 23:55:00
2024-01-06 03:40:00,631.9414294790636,549.5659199890488,722.0938275857259,525.6171181437971,2024-01-05 23:55:00
2024-01-06 03:45:00,633.0047695477332,541.8825169495102,721.8954836383739,543.3147707968272,2024-01-05 23:55:00
2024-01-06 03:50:00,634.6465541412425,546.6100270741556,721.9804867510699,484.5408566766742,2024-01-05 23:55:00
2024-01-06 03:55:00,636.888034727667,551.4317291199037,725.6964895718996,475.9797797004806,2024-01-05 23:55:00
2024-01-06 04:00:00,639.7469320725982,558.1831348597966,730.3383670513946,481.8585921357477,2024-01-05 23:55:00
2024-01-06 04:05:00,643.2372458002901,549.5146780874816,733.6595809196775,551.5646025856795,2024-01-05 23:55:00
2024-01-06 04:10:00,647.3690915046328,555.9024149594376,737.5416739672486,506.2035463526888,2024-01-05 23:55:00
2024-01-06 04:15:00,652.1485667559036,560.5028869818167,738.3661666014042,583.9549821417063,2024-01-05 23:55:00
2024-01-06 04:20:00,657.577647057141,566.6154037070501,745.6470012038744,505.8938100335653,2024-01-05 23:55:00
2024-01-06 04:25:00,663.654112740722,580.7883858791654,757.0295233513385,524.6137825799259,2024-01-05 23:55:00
2024-01-06 04:30:00,670.3715074090348,583.7500556673975,761.4220700036756,558.5527488141969,2024-01-05 23:55:00
2024-01-06 04:35:00,677.7191283045006,585.0655725161546,766.7692335397845,570.1523222039781,2024-01-05 23:55:00
2024-01-06 04:40:00,685.6820488524993,597.7784565598782,777.8168593695981,571.5375894159099,2024-01-05 23:55:00
2024-01-06 04:45:00,554.6394121983867,460.8283894587974,641.0222301937007,550.2091557648286,2024-01-06 04:43:00
2024-01-06 04:50:00,562.4696615402938,466.7980811275015,652.9963986643738,545.6015631452866,2024-01-06 04:43:00
2024-01-06 04:55:00,570.8012412248012,486.95729383287284,662.0542959988069,534.8131737300296,2024-01-06 04:43:00
2024-01-06 05:00:00,579.6040797685149,488.0316292203501,670.8194759848932,539.459026904166,2024-01-06 04:43:00
2024-01-06 05:05:00,588.8447214955413,505.0771702126896,679.5913625921572,506.2203570917866,2024-01-06 04:43:00
2024-01-06 05:10:00,598.4865197205457,506.34842321048063,684.0123864874557,499.5450279144423,2024-01-06 04:43:00
2024-01-06 05:15:00,608.489854950222,524.807525334065,700.3402174707973,519.9156385647262,2024-01-06 04:43:00
2024-01-06 05:20:00,618.8123764818835,528.5625397372003,710.6638037438133,515.7453844368767,2024-01-06 04:43:00
2024-01-06 05:25:00,629.409265668579,536.7505984952938,720.6256478323277,508.6692987668181,2024-01-06 04:43:00
2024-01-06 05:30:00,640.2335189655012,551.747906552214,733.1983920464611,537.4096861864178,2024-01-06 04:43:00
2024-01-06 05:35:00,651.2362485903063,560.0878179555142,738.7126190093204,543.8826302142628,2024-01-06 04:43:00
2024-01-06 05:40:00,662.3669986990777,575.115994685794,755.0045484866894,522.2101721572961,2024-01-06 04:43:00
2024-01-06 05:45:00,673.574074735402,584.86553606266,766.0813300408668,556.9382520263815,2024-01-06 04:43:00
2024-01-06 05:50:00,684.804883345685,600.1682988175247,775.7280694012852,491.4577721466624,2024-01-06 04:43:00
2024-01-06 05:55:00,696.0062806112833,612.0768510726183,784.9046164479972,515.158513518007,2024-01-06 04:43:00
2024-01-06 06:00:00,707.1249257960382,617.7841701599855,796.1233983289742,852.0794419849299,2024-01-06 04:43:00
2024-01-06 06:05:00,718.1076380981156,629.852448429912,810.907892067564,823.3365845731735,2024-01-06 04:43:00
2024-01-06 06:10:00,728.9017536340765,644.2187745891324,818.9208374222437,867.9329828539326,2024-01-06 04:43:00
2024-01-06 06:15:00,739.4554801209504,650.4179744109194,833.0093408853502,866.9563122904179,2024-01-06 04:43:00
2024-01-06 06:20:00,749.7182465000959,661.7085286538864,837.6688287637667,907.8362435810532,2024-01-06 04:43:00
2024-01-06 06:25:00,759.6410449542838,669.1482596690271,852.4967131478559,885.7702921138695,2024-01-06 04:43:00
2024-01-06 06:30:00,769.1767626913312,684.1837194648385,853.317752758825,844.3953293917699,2024-01-06 04:43:00
2024-01-06 06:35:00,778.2805010693978,695.7122083848718,867.5110505621556,916.3523141583548,2024-01-06 04:43:00
2024-01-06 06:40:00,786.9098796050786,691.964368429988,874.3494622162075,900.5258423881338,2024-01-06 04:43:00
2024-01-06 06:45:00,795.0253226493415,702.357072903801,888.8771677386279,884.5524425867154,2024-01-06 04:43:00
2024-01-06 06:50:00,802.5903265263654,715.9865800945713,886.863416509899,864.3378975287542,2024-01-06 04:43:00
2024-01-06 06:55:00,809.5717051249471,727.1091345982301,900.2828302631509,846.014019081913,2024-01-06 04:43:00
2024-01-06 07:00:00,815.939812132264,727.5728167496226,902.8888766735573,990.5986411658896,2024-01-06 04:43:00
2024-01-06 07:05:00,821.6687381682968,730.7270288874131,909.5491024344034,1027.1225260602705,2024-01-06 04:43:00
2024-01-06 07:10:00,826.7364814049661,730.8240753885477,915.8550753011535,1047.0184682160311,2024-01-06 04:43:00
2024-01-06 07:15:00,831.125090365732,738.2462198409099,921.2380036080386,1038.4848987744706,2024-01-06 04:43:00
2024-01-06 07:20:00,834.8207777373173,746.5858894021021,920.3665040864487,987.682575023009,2024-01-06 04:43:00
2024-01-06 07:25:00,837.8140044907399,745.1238636972698,937.1120196401437,971.9133747354406,2024-01-06 04:43:00
2024-01-06 07:30:00,840.0995335216614,752.4133636344345,930.0911080157033,1003.425966740446,2024-01-06 04:43:00
2024-01-06 07:35:00,841.6764525186205,749.1595758087735,939.6365023471712,955.6928264285946,2024-01-06 04:43:00
2024-01-06 07:40:00,842.548165776108,752.5779395566465,928.3650963468643,1007.9830034222856,2024-01-06 04:43:00
2024-01-06 07:45:00,842.7223550944137,748.180242890512,932.3806239659256,996.2137459101992,2024-01-06 04:43:00
2024-01-06 07:50:00,842.2109100218012,751.457285895376,937.9686238341,988.2528980209598,2024-01-06 04:43:00
2024-01-06 07:55:00,841.0298279486536,750.4387714861343,937.2239171995932,960.036233885996,2024-01-06 04:43:00
2024-01-06 08:00:00,839.1990848137458,745.2005295564212,928.0676867876368,752.9361920965771,2024-01-06 04:43:00
2024-01-06 08:05:00,836.7424774075824,743.3293151170845,926.6712210727485,726.7786684407864,2024-01-06 04:43:00
2024-01-06 08:10:00,833.6874384171051,748.8834987487144,928.0919292122696,710.848268539577,2024-01-06 04:43:00
2024-01-06 08:15:00,830.0648256502411,738.3157255476954,919.7289589835895,668.2896341002929,2024-01-06 04:43:00
2024-01-06 08:20:00,825.9086869826918,737.406607388803,910.8180323415513,739.4083168060683,2024-01-06 04:43:00
2024-01-06 08:25:00,821.2560028192883,728.218032712395,909.4387665754135,784.4024793490778,2024-01-06 04:43:00
2024-01-06 08:30:00,816.1464079836427,729.5350691046068,905.440023493908,781.627669796031,2024-01-06 04:43:00
2024-01-06 08:35:00,810.6218951767398,722.0289350381647,898.0381952726599,728.6687830176774,2024-01-06 04:43:00
2024-01-06 08:40:00,804.7265021771635,711.698252989048,889.9597719004317,725.0408879232897,2024-01-06 04:43:00
2024-01-06 08:45:00,798.5059851319357,713.6757558806512,887.0624836176383,751.8155458342098,2024-01-06 04:43:00
2024-01-06 08:50:00,792.0074805134042,707.002997879589,880.3339408344978,715.1365534526269,2024-01-06 04:43:00
2024-01-06 08:55:00,785.2791581060151,690.8097771359735,871.1328274742548,747.6409869278209,2024-01-06 04:43:00
2024-01-06 09:00:00,778.3698677726161,693.018716509639,865.6919613398464,839.1520069596172,2024-01-06 04:43:00
2024-01-06 09:05:00,771.3287825714381,687.322623394917,859.7190414141875,850.6733305971077,2024-01-06 04:43:00
2024-01-06 09:10:00,764.2050409968426,669.5100887855349,844.6996540573791,817.4961480880012,2024-01-06 04:43:00
2024-01-06 09:15:00,757.0473909188289,670.1343613784159,849.30778645079,814.9081562455758,2024-01-06 04:43:00
2024-01-06 09:20:00,749.9038379861803,658.034805060377,847.5449842611847,798.050435331086,2024-01-06 04:43:00
2024-01-06 09:25:00,742.8213010959752,654.1315253254702,836.054019146844,799.3279911490035,2024-01-06 04:43:00
2024-01-06 09:30:00,735.8452774716718,639.5624753012265,820.4452913186987,814.3380277024619,2024-01-06 04:43:00
2024-01-06 09:35:00,757.5687054060897,662.5389572790555,849.0359725689528,829.1841376704044,2024-01-06 09:31:00
2024-01-06 09:40:00,750.962120346182,655.9361757237834,848.0235953672922,842.8396156558313,2024-01-06 09:31:00
2024-01-06 09:45:00,744.6092378518397,649.1631601495558,841.2396925181375,799.9205262329914,2024-01-06 09:31:00
2024-01-06 09:50:00,738.5486300217352,646.8018862033892,828.544830413033,857.317214223988,2024-01-06 09:31:00
2024-01-06 09:55:00,732.8158281402301,638.1563212328957,823.1092393822099,813.2219099739358,2024-01-06 09:31:00
2024-01-06 10:00:00,727.4430844045701,633.2380870431214,827.3682482397041,819.465817641289,2024-01-06 09:31:00
2024-01-06 10:05:00,722.4591596531717,628.0193623149437,822.5315274616194,801.3197080213045,2024-01-06 09:31:00
2024-01-06 10:10:00,717.889138715695,627.4085000612446,804.6763681685318,759.3939934931765,2024-01-06 09:31:00
2024-01-06 10:15:00,713.7542746222499,620.696353388266,805.4804200938468,842.1011349090262,2024-01-06 09:31:00
2024-01-06 10:20:00,710.0718629417087,620.6635618939645,807.6067899114131,838.4210974273109,2024-01-06 09:31:00
2024-01-06 10:25:00,706.85514700143,606.2830400435429,796.6100120926819,812.9668110720447,2024-01-06 09:31:00
2024-01-06 10:30:00,704.1132547600084,610.9107859201478,793.9863680219717,821.6747679306218,2024-01-06 09:31:00
2024-01-06 10:35:00,701.8511676873497,609.8587454859751,798.0850330262236,832.8984804426025,2024-01-06 09:31:00
2024-01-06 10:40:00,700.0697218555961,605.2292458968974,790.2665733072465,780.9363535778365,2024-01-06 09:31:00
2024-01-06 10:45:00,698.7656411648184,609.4815792081522,788.863938235715,806.7736830663426,2024-01-06 09:31:00
2024-01-06 10:50:00,697.9316023742282,599.675028781864,789.9497388172736,839.8566169905457,2024-01-06 09:31:00
2024-01-06 10:55:00,697.5563313945211,599.0445464944921,796.8017382496769,788.6427644207688,2024-01-06 09:31:00
2024-01-06 11:00:00,697.6247300300768,605.4514462393291,789.3063115458042,827.3389483041657,2024-01-06 09:31:00
2024-01-06 11:05:00,698.1180321527929,605.0403099249096,793.9184187203889,786.0854548844148,2024-01-06 09:31:00
2024-01-06 11:10:00,699.0139880353777,613.5539271766569,791.1289102279973,831.6607495608382,2024-01-06 09:31:00
2024-01-06 11:15:00,700.2870753878346,601.4809116307293,788.3130904181862,819.1089629425629,2024-01-06 09:31:00
2024-01-06 11:20:00,701.9087354117055,611.6163183109314,804.296128098592,779.6217046023622,2024-01-06 09:31:00
2024-01-06 11:25:00,703.8476320063301,605.2098805068462,793.2280033210935,849.1184838614292,2024-01-06 09:31:00
2024-01-06 11:30:00,706.0699320959515,613.3332582087514,804.9196334310418,801.6352105800488,2024-01-06 09:31:00
2024-01-06 11:35:00,708.5396048654824,615.8363749759508,796.658997540198,799.7436890746404,2024-01-06 09:31:00
2024-01-06 11:40:00,711.2187375261859,620.0345698588354,801.299641020835,825.0142299307736,2024-01-06 09:31:00
2024-01-06 11:45:00,714.0678652187153,621.2924323276623,803.7961315147711,848.7159337357178,2024-01-06 09:31:00
2024-01-06 11:50:00,717.0463123548928,626.5894763934033,805.508273474721,794.6044545255401,2024-01-06 09:31:00
2024-01-06 11:55:00,720.1125428338515,634.8976816474743,818.362071303668,821.5419962461993,2024-01-06 09:31:00
2024-01-06 12:00:00,723.2245163275574,632.8356957090069,819.4956359857387,830.7204125082643,2024-01-06 09:31:00
2024-01-06 12:05:00,726.3400478758915,631.4460298205629,821.0187576532311,837.3276401815785,2024-01-06 09:31:00
2024-01-06 12:10:00,729.4171679828044,635.3876454208988,819.2342527024598,824.4110388819306,2024-01-06 09:31:00
2024-01-06 12:15:00,732.4144803795112,640.8697402056293,830.0640005486871,810.824304022917,2024-01-06 09:31:00
2024-01-06 12:20:00,735.291514685908,639.2764904107534,827.9614318210395,799.310244483782,2024-01-06 09:31:00
2024-01-06 12:25:00,738.0090711837439,648.3031357526444,839.3423328622904,822.1535970761594,2024-01-06 09:31:00
2024-01-06 12:30:00,740.5295550495687,653.8286831016422,837.1139247518538,793.1965247003599,2024-01-06 09:31:00
2024-01-06 12:35:00,742.8172973534586,647.6138835301147,830.3293230575747,746.9662379126348,2024-01-06 09:31:00
2024-01-06 12:40:00,744.8388603980875,655.871210871723,837.3547202711101,830.9139951039417,2024-01-06 09:31:00
2024-01-06 12:45:00,746.5633249352718,653.7689551967345,837.7549034763363,842.5983710271548,2024-01-06 09:31:00
2024-01-06 12:50:00,747.9625570379742,661.7076658605497,846.4749633182064,760.926689111454,2024-01-06 09:31:00
2024-01-06 12:55:00,749.0114525129034,654.1569421586465,842.3189574527463,794.7567323822516,2024-01-06 09:31:00
2024-01-06 13:00:00,749.6881569263585,650.5692945704862,842.8724433359486,835.4788565251299,2024-01-06 09:31:00
2024-01-06 13:05:00,749.9742595029685,660.4507549865908,843.1931791979616,871.4373867427925,2024-01-06 09:31:00
2024-01-06 13:10:00,749.8549593559286,656.1367545232466,842.0123084511788,820.5198426918852,2024-01-06 09:31:00
2024-01-06 13:15:00,749.3192027127257,658.9098992508349,843.2255807845995,801.7999264692717,2024-01-06 09:31:00
2024-01-06 13:20:00,748.359790035889,657.6261876123718,844.0700798128111,815.427588972379,2024-01-06 09:31:00
2024-01-06 13:25:00,746.9734521552971,658.7452292343371,844.2364896094164,854.3719104787046,2024-01-06 09:31:00
2024-01-06 13:30:00,745.160894783656,647.4647704494188,843.4199084688669,803.8508955218866,2024-01-06 09:31:00
2024-01-06 13:35:00,742.9268109979323,649.8042254855069,828.1432585318681,800.0201998337436,2024-01-06 09:31:00
2024-01-06 13:40:00,740.2798615599542,644.6041646547292,833.633005584098,807.9314119454492,2024-01-06 09:31:00
2024-01-06 13:45:00,737.2326231649059,645.9119811274873,836.0617892060428,796.1667847935322,2024-01-06 09:31:00
2024-01-06 13:50:00,733.8015049520067,636.1895174713233,828.2089060007925,823.0667578998699,2024-01-06 09:31:00
2024-01-06 13:55:00,730.006633885805,638.2907061367152,828.2032626786865,860.616961461739,2024-01-06 09:31:00
2024-01-06 14:00:00,725.8717097941502,638.4771084702352,822.0861615439355,828.0769818279007,2024-01-06 09:31:00
2024-01-06 14:05:00,721.4238312092033,621.2552374761248,808.9587261204305,813.6911624468428,2024-01-06 09:31:00
2024-01-06 14:10:00,716.6932931889968,618.2268952495474,808.1951225455654,812.7047182771114,2024-01-06 09:31:00
2024-01-06 14:15:00,711.7133587278735,622.1767537942957,799.3255008946347,780.9202297825835,2024-01-06 09:31:00
2024-01-06 14:20:00,790.9295473638622,694.483739073398,878.8700005218923,842.077744428679,2024-01-06 14:19:00
2024-01-06 14:25:00,786.2181539470415,692.0010664171982,882.1673550368738,818.05407007468,2024-01-06 14:19:00
2024-01-06 14:30:00,781.3962696958389,687.8934940874445,874.4847997393446,815.4880021602344,2024-01-06 14:19:00
2024-01-06 14:35:00,776.505907716574,683.0559883085111,866.6990428921653,899.8276891961216,2024-01-06 14:19:00
2024-01-06 14:40:00,771.5904238783495,673.747602397135,865.4677796244382,827.4688227091422,2024-01-06 14:19:00
2024-01-06 14:45:00,766.6941777753974,672.1962027734396,856.2596629530299,801.2052237476204,2024-01-06 14:19:00
2024-01-06 14:50:00,761.862183758732,659.7960688428333,852.8925221333437,809.3410600948614,2024-01-06 14:19:00
2024-01-06 14:55:00,757.1397545259922,661.1995934034807,849.8441316374007,848.7111427299188,2024-01-06 14:19:00
2024-01-06 15:00:00,752.57214009116,655.5091818608043,841.9699486515249,822.8317602634442,2024-01-06 14:19:00
2024-01-06 15:05:00,748.2041648394475,654.2929759951768,838.7026541856484,784.0430505420659,2024-01-06 14:19:00
2024-01-06 15:10:00,744.0798654439564,659.674635486817,834.7239656542748,842.9807233643801,2024-01-06 14:19:00
2024-01-06 15:15:00,740.2421324293629,648.5572865402851,829.008600684764,803.2963978615252,2024-01-06 14:19:00
2024-01-06 15:20:00,736.7323581128821,642.0909740878161,828.9876846819568,866.8324444054387,2024-01-06 14:19:00
2024-01-06 15:25:00,733.5900936311375,639.6083354454406,826.3115102161192,847.0012016428662,2024-01-06 14:19:00
2024-01-06 15:30:00,730.8527176967225,638.9379317810773,821.805277385066,808.8169526085312,2024-01-06 14:19:00
2024-01-06 15:35:00,728.5551196730867,638.8994078281395,818.0097352677595,852.0254090433779,2024-01-06 14:19:00
